order_date,sale_number,product_id,seller_id,seller_name,customer_id,customer_name,unit_id,unit_name,quantity,unit_price,unit_cost,total_revenue,total_cost
2018-12-10,2018VM1788,151,3,Paola,309,Cliente_309,7,Filial 6,25,2373.63,763.5190390482594,59340.75,19087.975976206486
2018-12-10,2018VM554,73,8,Messi,305,Cliente_305,2,Filial 2,74,4592.63,451.51350372566054,339854.62,33411.99927569888
2018-12-10,2018VM554,190,7,Lazaro,305,Cliente_305,2,Filial 2,27,4518.63,1225.0171188070285,122003.01000000001,33075.46220778977
2018-12-10,2018VM554,68,9,Gustavo,305,Cliente_305,2,Filial 2,43,4437.63,828.4611335192996,190818.09,35623.82874132988
2018-12-10,2018VM682,458,1,Ronaldo,311,Cliente_311,4,Filial 4 ,32,2914.63,347.4488873186494,93268.16,11118.36439419678
2018-12-10,2018VS141,423,2,Rodrigo,313,Cliente_313,9,Filial 8,55,4020.63,601.6944200014191,221134.65,33093.193100078046
2018-12-10,2018VS141,226,4,Neymar,313,Cliente_313,9,Filial 8,60,3640.63,634.2733828305821,218437.80000000002,38056.402969834926
2018-12-10,2018VS1601,130,11,Cristiano,307,Cliente_307,5,Matriz,45,2936.63,975.3356951703465,132148.35,43890.10628266559
2018-12-10,2018VS1944,390,7,Lazaro,308,Cliente_308,8,Filial 7,57,1006.63,755.1771549026589,57377.909999999996,43045.09782945156
2018-12-10,2018VS307,485,2,Rodrigo,314,Cliente_314,2,Filial 2,69,445.63,980.3099596810248,30748.47,67641.3872179907
2018-12-10,2018VS307,172,1,Ronaldo,314,Cliente_314,2,Filial 2,24,4052.63,255.78926887016962,97263.12,6138.942452884071
2018-12-10,2018VS376,288,10,Lilia,315,Cliente_315,4,Filial 4 ,41,4237.63,856.2879178164931,173742.83000000002,35107.80463047622
2018-12-10,2018VS611,333,8,Messi,306,Cliente_306,7,Filial 6,60,655.63,850.1533009964428,39337.8,51009.19805978657
2018-12-11,2018VA1366,90,10,Lilia,324,Cliente_324,6,Filial 5,94,4731.63,1186.1732353343064,444773.22000000003,111500.2841214248
2018-12-11,2018VA1366,187,7,Lazaro,324,Cliente_324,6,Filial 5,20,4634.63,1052.8200447572394,92692.6,21056.40089514479
2018-12-11,2018VA1366,269,3,Paola,324,Cliente_324,6,Filial 5,99,734.63,947.8732521241095,72728.37,93839.45196028684
2018-12-11,2018VA1901,278,2,Rodrigo,325,Cliente_325,9,Filial 8,70,3858.63,636.9150322993742,270104.10000000003,44584.05226095619
2018-12-11,2018VA50,181,2,Rodrigo,326,Cliente_326,4,Filial 4 ,77,4660.63,779.0387747985184,358868.51,59985.985659485916
2018-12-11,2018VA50,81,1,Ronaldo,326,Cliente_326,4,Filial 4 ,40,2434.63,321.1278128517895,97385.20000000001,12845.11251407158
2018-12-11,2018VA50,111,2,Rodrigo,326,Cliente_326,4,Filial 4 ,29,4537.63,818.8066448828858,131591.27,23745.39270160369
2018-12-11,2018VM14,331,6,Luan,320,Cliente_320,2,Filial 2,64,798.63,1029.2407271243833,51112.32,65871.40653596053
2018-12-11,2018VM14,91,3,Paola,320,Cliente_320,2,Filial 2,15,570.63,254.16253763673697,8559.45,3812.4380645510546
2018-12-11,2018VM14,210,3,Paola,320,Cliente_320,2,Filial 2,42,3295.63,873.2579682125952,138416.46,36676.834664928996
2018-12-11,2018VS1089,2,1,Ronaldo,321,Cliente_321,5,Matriz,102,1921.63,153.97084264437723,196006.26,15705.025949726478
2018-12-11,2018VS366,363,2,Rodrigo,323,Cliente_323,1,Filial 1,17,4131.63,648.9466524503707,70237.71,11032.093091656303
2018-12-11,2018VS366,311,10,Lilia,323,Cliente_323,1,Filial 1,96,1026.63,909.62409980789,98556.48000000001,87323.91358155744
2018-12-11,2018VS434,304,1,Ronaldo,322,Cliente_322,9,Filial 8,96,749.63,786.5001698995463,71964.48,75504.01631035644
2018-12-11,2018VS628,155,2,Rodrigo,318,Cliente_318,2,Filial 2,83,3263.63,1044.625815013129,270881.29000000004,86703.94264608972
2018-12-12,2018VA1174,16,3,Paola,334,Cliente_334,9,Filial 8,47,3751.63,250.50270028061684,176326.61000000002,11773.626913188991
2018-12-12,2018VA1244,120,10,Lilia,329,Cliente_329,5,Matriz,97,4585.63,1159.9700363791187,444806.11,112517.09352877451
2018-12-12,2018VA1244,15,1,Ronaldo,329,Cliente_329,5,Matriz,72,2925.63,167.50687817407197,210645.36000000002,12060.495228533182
2018-12-12,2018VA1419,196,2,Rodrigo,335,Cliente_335,7,Filial 6,28,3412.63,566.805937235868,95553.64,15870.566242604304
2018-12-12,2018VA1662,270,6,Luan,337,Cliente_337,2,Filial 2,43,2054.63,307.0396362263915,88349.09000000001,13202.704357734834
2018-12-12,2018VA369,201,11,Cristiano,328,Cliente_328,9,Filial 8,74,2384.63,599.5035641798291,176462.62,44363.263749307356
2018-12-12,2018VA961,199,8,Messi,333,Cliente_333,6,Filial 5,50,1776.63,402.813099037435,88831.5,20140.65495187175
2018-12-12,2018VM1358,300,5,Marilia,327,Cliente_327,6,Filial 5,10,2915.63,416.2190090256353,29156.300000000003,4162.190090256353
2018-12-12,2018VM1358,459,1,Ronaldo,327,Cliente_327,6,Filial 5,4,3573.63,1151.9155253648526,14294.52,4607.66210145941
2018-12-12,2018VM1358,355,9,Gustavo,327,Cliente_327,6,Filial 5,4,1799.63,353.7430879269766,7198.52,1414.9723517079065
2018-12-12,2018VM1623,267,5,Marilia,332,Cliente_332,2,Filial 2,85,4770.63,1082.965802824125,405503.55,92052.09324005061
2018-12-12,2018VM352,4,9,Gustavo,330,Cliente_330,9,Filial 8,95,4249.63,1040.337273728278,403714.85000000003,98832.04100418641
2018-12-12,2018VM386,133,1,Ronaldo,336,Cliente_336,8,Filial 7,41,2344.63,381.1771158350816,96129.83,15628.261749238347
2018-12-12,2018VM386,127,8,Messi,336,Cliente_336,8,Filial 7,39,3869.63,279.54687811145914,150915.57,10902.328246346906
2018-12-12,2018VM386,125,11,Cristiano,336,Cliente_336,8,Filial 7,10,3322.63,986.2065583841262,33226.3,9862.065583841262
2018-12-12,2018VM386,107,8,Messi,336,Cliente_336,8,Filial 7,23,3144.63,619.3093781266359,72326.49,14244.115696912626
2018-12-12,2018VM386,141,4,Neymar,336,Cliente_336,8,Filial 7,39,1317.63,361.2390561619761,51387.57000000001,14088.323190317069
2018-12-12,2018VS1518,298,3,Paola,331,Cliente_331,2,Filial 2,6,2190.63,883.5480796315915,13143.78,5301.288477789549
2018-12-13,2018VA425,283,1,Ronaldo,339,Cliente_339,4,Filial 4 ,17,1159.63,961.8397784453941,19713.710000000003,16351.2762335717
2018-12-13,2018VA425,50,5,Marilia,339,Cliente_339,4,Filial 4 ,83,1700.63,999.6823689411243,141152.29,82973.63662211332
2018-12-13,2018VM1073,161,5,Marilia,352,Cliente_352,6,Filial 5,79,3311.63,920.4048938147038,261618.77000000002,72711.9866113616
2018-12-13,2018VM1203,323,11,Cristiano,349,Cliente_349,1,Filial 1,93,3191.63,174.67691923740625,296821.59,16244.953489078782
2018-12-13,2018VM1328,405,4,Neymar,345,Cliente_345,10,Filial 9,27,1334.63,268.7794419764921,36035.01,7257.044933365286
2018-12-13,2018VM1328,451,3,Paola,345,Cliente_345,10,Filial 9,75,3136.63,937.2684285792745,235247.25,70295.13214344559
2018-12-13,2018VM1631,351,8,Messi,344,Cliente_344,1,Filial 1,94,2753.63,389.0347418568625,258841.22,36569.26573454508
2018-12-13,2018VM205,316,2,Rodrigo,348,Cliente_348,7,Filial 6,44,1954.63,910.9663734997526,86003.72,40082.52043398911
2018-12-13,2018VM691,242,3,Paola,350,Cliente_350,8,Filial 7,30,3361.63,865.0604904704836,100848.90000000001,25951.81471411451
2018-12-13,2018VM691,399,8,Messi,350,Cliente_350,8,Filial 7,25,2718.63,937.4015898876938,67965.75,23435.039747192346
2018-12-13,2018VM71,320,7,Lazaro,347,Cliente_347,8,Filial 7,10,2713.63,1188.2164366968614,27136.300000000003,11882.164366968613
2018-12-13,2018VM71,195,2,Rodrigo,347,Cliente_347,8,Filial 7,101,4410.63,72.48742041298836,445473.63,7321.229461711824
2018-12-13,2018VM714,194,3,Paola,351,Cliente_351,10,Filial 9,77,3308.63,444.6514176303175,254764.51,34238.15915753445
2018-12-13,2018VM714,335,4,Neymar,351,Cliente_351,10,Filial 9,36,2677.63,590.3954282308196,96394.68000000001,21254.235416309504
2018-12-13,2018VM99,14,9,Gustavo,346,Cliente_346,3,Filial 3,59,151.63,1060.3121490433937,8946.17,62558.41679356022
2018-12-13,2018VS1227,481,1,Ronaldo,340,Cliente_340,5,Matriz,54,3299.63,442.95100590454075,178180.02000000002,23919.354318845202
2018-12-13,2018VS1863,157,2,Rodrigo,343,Cliente_343,2,Filial 2,71,1060.63,307.39389416908205,75304.73000000001,21824.966486004825
2018-12-13,2018VS1863,60,3,Paola,343,Cliente_343,2,Filial 2,18,4733.63,1000.9336094201992,85205.34,18016.804969563585
2018-12-13,2018VS345,300,3,Paola,338,Cliente_338,10,Filial 9,93,2596.63,626.1973087791911,241486.59,58236.34971646477
2018-12-13,2018VS345,443,8,Messi,338,Cliente_338,10,Filial 9,9,2538.63,711.6462699820217,22847.670000000002,6404.816429838196
2018-12-13,2018VS537,131,4,Neymar,341,Cliente_341,1,Filial 1,15,4925.63,610.1903052929214,73884.45,9152.854579393821
2018-12-13,2018VS537,266,3,Paola,341,Cliente_341,1,Filial 1,73,3858.63,1101.1988454494094,281679.99,80387.51571780689
2018-12-13,2018VS804,428,8,Messi,342,Cliente_342,7,Filial 6,78,1809.63,1073.5449576615088,141151.14,83736.50669759768
2018-12-14,2018VA1568,106,1,Ronaldo,355,Cliente_355,2,Filial 2,89,3745.63,1141.3891075954753,333361.07,101583.6305759973
2018-12-14,2018VA1709,421,10,Lilia,360,Cliente_360,4,Filial 4 ,43,3866.63,609.4550872861489,166265.09,26206.568753304404
2018-12-14,2018VA1930,177,4,Neymar,363,Cliente_363,7,Filial 6,58,1645.63,658.6207954245887,95446.54000000001,38200.00613462614
2018-12-14,2018VA1930,133,1,Ronaldo,363,Cliente_363,7,Filial 6,59,1757.63,1205.2690828120303,103700.17000000001,71110.87588590979
2018-12-14,2018VA1930,498,2,Rodrigo,363,Cliente_363,7,Filial 6,72,3633.63,1050.897608030053,261621.36000000002,75664.62777816382
2018-12-14,2018VA83,356,11,Cristiano,357,Cliente_357,3,Filial 3,73,4395.63,260.4586608257083,320880.99,19013.482240276706
2018-12-14,2018VA83,11,7,Lazaro,357,Cliente_357,3,Filial 3,4,1614.63,801.4556041299392,6458.52,3205.8224165197566
2018-12-14,2018VM1338,258,5,Marilia,353,Cliente_353,5,Matriz,55,4790.63,303.2749162431377,263484.65,16680.120393372574
2018-12-14,2018VM1754,379,1,Ronaldo,354,Cliente_354,2,Filial 2,66,2082.63,1239.5054251470992,137453.58000000002,81807.35805970855
2018-12-14,2018VM1910,424,2,Rodrigo,359,Cliente_359,7,Filial 6,8,1629.63,335.3187537256195,13037.04,2682.550029804956
2018-12-14,2018VM91,430,3,Paola,358,Cliente_358,8,Filial 7,85,4236.63,636.6985959814315,360113.55,54119.38065842167
2018-12-14,2018VS1057,86,1,Ronaldo,362,Cliente_362,5,Matriz,25,442.63,1141.4496009499244,11065.75,28536.24002374811
2018-12-14,2018VS1378,30,1,Ronaldo,361,Cliente_361,4,Filial 4 ,62,4510.63,808.2681037406415,279659.06,50112.62243191978
2018-12-14,2018VS1378,117,8,Messi,361,Cliente_361,4,Filial 4 ,3,2185.63,534.3629089346114,6556.89,1603.088726803834
2018-12-14,2018VS1378,388,2,Rodrigo,361,Cliente_361,4,Filial 4 ,15,3735.63,848.3328657864813,56034.450000000004,12724.99298679722
2018-12-14,2018VS1378,9,7,Lazaro,361,Cliente_361,4,Filial 4 ,71,3312.63,306.89874438604784,235196.73,21789.8108514094
2018-12-14,2018VS1679,499,4,Neymar,356,Cliente_356,6,Filial 5,48,824.63,872.2507588031242,39582.24,41868.036422549965
2018-12-15,2018VA107,264,1,Ronaldo,366,Cliente_366,1,Filial 1,27,1058.63,970.5136907574351,28583.010000000002,26203.86965045075
2018-12-15,2018VA336,445,7,Lazaro,365,Cliente_365,10,Filial 9,31,4427.63,301.73733610772433,137256.53,9353.857419339454
2018-12-15,2018VA336,170,8,Messi,365,Cliente_365,10,Filial 9,53,652.63,505.92645621064037,34589.39,26814.10217916394
2018-12-15,2018VA336,410,4,Neymar,365,Cliente_365,10,Filial 9,67,1021.63,481.99202251784436,68449.21,32293.46550869557
2018-12-15,2018VA336,26,9,Gustavo,365,Cliente_365,10,Filial 9,81,467.63,622.9478740553513,37878.03,50458.77779848346
2018-12-15,2018VS170,396,11,Cristiano,364,Cliente_364,4,Filial 4 ,85,3777.63,747.747550350099,321098.55,63558.541779758416
2018-12-16,2018VA517,440,11,Cristiano,368,Cliente_368,6,Filial 5,16,1584.63,700.7710259169273,25354.08,11212.336414670837
2018-12-16,2018VA843,239,5,Marilia,372,Cliente_372,9,Filial 8,35,1640.63,1109.6825440345594,57422.05,38838.88904120958
2018-12-16,2018VA843,18,10,Lilia,372,Cliente_372,9,Filial 8,57,4216.63,1023.2372032711119,240347.91,58324.52058645338
2018-12-16,2018VM20,221,9,Gustavo,373,Cliente_373,9,Filial 8,44,3942.63,201.982220105777,173475.72,8887.217684654188
2018-12-16,2018VM20,137,5,Marilia,373,Cliente_373,9,Filial 8,52,4480.63,223.91741037316618,232992.76,11643.705339404642
2018-12-16,2018VM20,294,5,Marilia,373,Cliente_373,9,Filial 8,63,2796.63,264.4667265945214,176187.69,16661.403775454848
2018-12-16,2018VM20,141,11,Cristiano,373,Cliente_373,9,Filial 8,96,3627.63,349.24206763281427,348252.48,33527.23849275017
2018-12-16,2018VM20,138,8,Messi,373,Cliente_373,9,Filial 8,91,1892.63,638.7846664487505,172229.33000000002,58129.404646836294
2018-12-16,2018VM220,104,7,Lazaro,370,Cliente_370,10,Filial 9,88,4753.63,122.49826469013509,418319.44,10779.847292731887
2018-12-16,2018VM220,377,3,Paola,370,Cliente_370,10,Filial 9,102,4893.63,831.984841497388,499150.26,84862.45383273358
2018-12-16,2018VM413,453,4,Neymar,367,Cliente_367,5,Matriz,92,4222.63,977.7265125533388,388481.96,89950.83915490717
2018-12-16,2018VM413,41,4,Neymar,367,Cliente_367,5,Matriz,19,4082.63,953.3413317037522,77569.97,18113.485302371293
2018-12-16,2018VM413,487,2,Rodrigo,367,Cliente_367,5,Matriz,72,1858.63,572.7948477342331,133821.36000000002,41241.22903686479
2018-12-16,2018VM413,139,2,Rodrigo,367,Cliente_367,5,Matriz,25,4797.63,1083.253020006675,119940.75,27081.325500166873
2018-12-16,2018VS1786,198,2,Rodrigo,374,Cliente_374,9,Filial 8,38,289.63,1152.291967620411,11005.94,43787.09476957562
2018-12-16,2018VS1786,189,10,Lilia,374,Cliente_374,9,Filial 8,16,2660.63,1070.6990983467529,42570.08,17131.185573548046
2018-12-16,2018VS1786,243,1,Ronaldo,374,Cliente_374,9,Filial 8,20,686.63,1209.2749038342351,13732.6,24185.498076684704
2018-12-16,2018VS1786,183,9,Gustavo,374,Cliente_374,9,Filial 8,86,3026.63,520.3192236048986,260290.18000000002,44747.45323002128
2018-12-16,2018VS780,419,11,Cristiano,369,Cliente_369,5,Matriz,100,1340.63,137.60273549175525,134063.0,13760.273549175525
2018-12-16,2018VS883,418,1,Ronaldo,371,Cliente_371,6,Filial 5,17,3782.63,413.5371189716457,64304.71,7030.131022517978
2018-12-17,2018VA1227,250,2,Rodrigo,382,Cliente_382,3,Filial 3,83,2359.63,803.1530262475086,195849.29,66661.70117854321
2018-12-17,2018VA1227,491,5,Marilia,382,Cliente_382,3,Filial 3,46,1255.63,689.852834179026,57758.98,31733.230372235197
2018-12-17,2018VA1299,464,10,Lilia,385,Cliente_385,9,Filial 8,51,4371.63,116.47128182485265,222953.13,5940.035373067485
2018-12-17,2018VA627,415,7,Lazaro,381,Cliente_381,1,Filial 1,95,1540.63,1048.1076695958761,146359.85,99570.22861160824
2018-12-17,2018VA839,359,7,Lazaro,375,Cliente_375,4,Filial 4 ,39,3695.63,874.7457696563554,144129.57,34115.08501659786
2018-12-17,2018VA839,140,10,Lilia,375,Cliente_375,4,Filial 4 ,9,1949.63,1153.729884058089,17546.670000000002,10383.568956522802
2018-12-17,2018VA839,70,8,Messi,375,Cliente_375,4,Filial 4 ,69,365.63,465.6920214168797,25228.47,32132.7494777647
2018-12-17,2018VM1243,92,11,Cristiano,384,Cliente_384,5,Matriz,80,3807.63,740.4338372041678,304610.4,59234.70697633343
2018-12-17,2018VM1637,233,3,Paola,376,Cliente_376,3,Filial 3,91,293.63,928.9314206676822,26720.329999999998,84532.75928075908
2018-12-17,2018VM253,276,1,Ronaldo,380,Cliente_380,5,Matriz,58,2229.63,833.0096630172491,129318.54000000001,48314.56045500044
2018-12-17,2018VM253,138,3,Paola,380,Cliente_380,5,Matriz,7,1343.63,317.9180135176043,9405.41,2225.4260946232303
2018-12-17,2018VM253,139,5,Marilia,380,Cliente_380,5,Matriz,23,3209.63,435.3607259235092,73821.49,10013.296696240712
2018-12-17,2018VS134,264,10,Lilia,379,Cliente_379,8,Filial 7,43,3427.63,1210.1748069236976,147388.09,52037.516697718995
2018-12-17,2018VS134,312,3,Paola,379,Cliente_379,8,Filial 7,15,3204.63,236.60060291393907,48069.450000000004,3549.009043709086
2018-12-17,2018VS134,228,7,Lazaro,379,Cliente_379,8,Filial 7,13,3541.63,304.97628481771164,46041.19,3964.6917026302513
2018-12-17,2018VS1492,1,3,Paola,379,Cliente_379,8,Filial 7,22,4616.63,376.6057273244166,101565.86,8285.326001137166
2018-12-17,2018VS1492,457,3,Paola,379,Cliente_379,8,Filial 7,89,1339.63,976.7011696077043,119227.07,86926.40409508569
2018-12-17,2018VS1858,39,1,Ronaldo,387,Cliente_387,7,Filial 6,33,2569.63,83.05353143732304,84797.79000000001,2740.7665374316603
2018-12-17,2018VS1873,281,4,Neymar,383,Cliente_383,7,Filial 6,77,2075.63,211.85977170423686,159823.51,16313.202421226239
2018-12-17,2018VS57,140,4,Neymar,386,Cliente_386,2,Filial 2,69,1422.63,984.8518338949838,98161.47,67954.77653875388
2018-12-18,2018VA1167,40,4,Neymar,391,Cliente_391,6,Filial 5,42,1680.63,376.4272732062864,70586.46,15809.945474664028
2018-12-18,2018VA1168,321,11,Cristiano,388,Cliente_388,5,Matriz,28,4801.63,1047.3312506819184,134445.64,29325.275019093715
2018-12-18,2018VA141,287,1,Ronaldo,399,Cliente_399,1,Filial 1,87,1183.63,131.90632218223686,102975.81000000001,11475.850029854608
2018-12-18,2018VA1484,190,10,Lilia,396,Cliente_396,9,Filial 8,100,1277.63,220.65579595975717,127763.00000000001,22065.579595975716
2018-12-18,2018VA1620,141,11,Cristiano,400,Cliente_400,5,Matriz,40,2215.63,161.2171767076535,88625.20000000001,6448.68706830614
2018-12-18,2018VA1897,43,9,Gustavo,401,Cliente_401,6,Filial 5,8,4865.63,385.69402716987656,38925.04,3085.5522173590125
2018-12-18,2018VA1897,309,1,Ronaldo,401,Cliente_401,6,Filial 5,26,1354.63,877.4068530425584,35220.380000000005,22812.578179106516
2018-12-18,2018VA1897,335,9,Gustavo,401,Cliente_401,6,Filial 5,13,4685.63,576.6277708934017,60913.19,7496.161021614222
2018-12-18,2018VA642,60,7,Lazaro,398,Cliente_398,3,Filial 3,23,3019.63,474.4223496113806,69451.49,10911.714041061754
2018-12-18,2018VA642,181,10,Lilia,398,Cliente_398,3,Filial 3,75,4425.63,999.0311342731527,331922.25,74927.33507048646
2018-12-18,2018VM1040,368,5,Marilia,393,Cliente_393,6,Filial 5,75,180.63,752.5721057396927,13547.25,56442.907930476955
2018-12-18,2018VM1625,82,2,Rodrigo,403,Cliente_403,4,Filial 4 ,5,1256.63,906.9501190466749,6283.150000000001,4534.750595233374
2018-12-18,2018VM1625,211,1,Ronaldo,403,Cliente_403,4,Filial 4 ,21,2139.63,717.2529439814783,44932.23,15062.311823611044
2018-12-18,2018VM238,32,7,Lazaro,395,Cliente_395,1,Filial 1,85,1967.63,764.0638895662669,167248.55000000002,64945.43061313269
2018-12-18,2018VM238,73,8,Messi,395,Cliente_395,1,Filial 1,21,3599.63,244.58351747052063,75592.23,5136.253866880933
2018-12-18,2018VM412,203,11,Cristiano,394,Cliente_394,8,Filial 7,37,4007.63,900.2510935172006,148282.31,33309.29046013642
2018-12-18,2018VM45,103,3,Paola,392,Cliente_392,6,Filial 5,84,1692.63,797.2824226680336,142180.92,66971.72350411482
2018-12-18,2018VM45,382,3,Paola,392,Cliente_392,6,Filial 5,68,873.63,632.3610946282114,59406.84,43000.554434718375
2018-12-18,2018VM559,165,4,Neymar,397,Cliente_397,7,Filial 6,34,1304.63,961.715935751025,44357.420000000006,32698.341815534848
2018-12-18,2018VM654,340,1,Ronaldo,389,Cliente_389,1,Filial 1,79,4996.63,591.2499818822469,394733.77,46708.748568697505
2018-12-18,2018VM654,231,3,Paola,389,Cliente_389,1,Filial 1,44,4234.63,1065.1739767404038,186323.72,46867.65497657777
2018-12-18,2018VM982,174,6,Luan,390,Cliente_390,2,Filial 2,9,2061.63,956.849017798693,18554.670000000002,8611.641160188237
2018-12-18,2018VS238,177,4,Neymar,402,Cliente_402,10,Filial 9,36,3364.63,243.5250813911665,121126.68000000001,8766.902930081995
2018-12-19,2018VA1061,157,8,Messi,408,Cliente_408,9,Filial 8,100,2077.63,757.6079668647365,207763.0,75760.79668647365
2018-12-19,2018VA1061,484,7,Lazaro,408,Cliente_408,9,Filial 8,97,4631.63,672.3884158298198,449268.11,65221.67633549252
2018-12-19,2018VA1598,313,10,Lilia,411,Cliente_411,2,Filial 2,39,3426.63,699.438629212247,133638.57,27278.106539277633
2018-12-19,2018VA1598,180,5,Marilia,411,Cliente_411,2,Filial 2,36,3716.63,287.69873193346154,133798.68,10357.154349604616
2018-12-19,2018VA1598,396,11,Cristiano,411,Cliente_411,2,Filial 2,85,2028.63,759.5015831703762,172433.55000000002,64557.634569481976
2018-12-19,2018VA1598,98,8,Messi,411,Cliente_411,2,Filial 2,88,427.63,487.84930709132664,37631.44,42930.739024036746
2018-12-19,2018VA1598,80,1,Ronaldo,411,Cliente_411,2,Filial 2,57,1817.63,754.7816161135496,103604.91,43022.552118472326
2018-12-19,2018VA411,18,3,Paola,412,Cliente_412,1,Filial 1,81,2462.63,1145.9092737192334,199473.03,92818.65117125791
2018-12-19,2018VA99,447,7,Lazaro,410,Cliente_410,2,Filial 2,96,2169.63,680.3374060874066,208284.48,65312.39098439104
2018-12-19,2018VM7,277,3,Paola,409,Cliente_409,7,Filial 6,69,3185.63,1019.4906896009567,219808.47,70344.85758246601
2018-12-19,2018VM7,240,6,Luan,409,Cliente_409,7,Filial 6,94,1320.63,552.7629105825545,124139.22000000002,51959.71359476012
2018-12-19,2018VM7,382,11,Cristiano,409,Cliente_409,7,Filial 6,86,492.63,402.6860247321126,42366.18,34630.998126961684
2018-12-19,2018VM938,350,1,Ronaldo,407,Cliente_407,1,Filial 1,19,4842.63,1082.2146908194134,92009.97,20562.079125568853
2018-12-19,2018VM938,172,5,Marilia,407,Cliente_407,1,Filial 1,52,1663.63,546.7342516995869,86508.76000000001,28430.181088378522
2018-12-19,2018VS1201,312,10,Lilia,404,Cliente_404,7,Filial 6,13,714.63,821.6950689628826,9290.19,10682.035896517475
2018-12-19,2018VS1230,201,4,Neymar,406,Cliente_406,10,Filial 9,31,705.63,495.50511161236835,21874.53,15360.658459983419
2018-12-19,2018VS519,496,6,Luan,405,Cliente_405,2,Filial 2,71,3974.63,410.97658138647466,282198.73,29179.3372784397
2018-12-20,2018VA530,362,8,Messi,417,Cliente_417,5,Matriz,7,803.63,167.77995436957252,5625.41,1174.4596805870076
2018-12-20,2018VA948,100,3,Paola,413,Cliente_413,6,Filial 5,31,3921.63,804.7528175182082,121570.53,24947.337343064453
2018-12-20,2018VM1034,290,11,Cristiano,419,Cliente_419,7,Filial 6,53,2320.63,1082.1528503184722,122993.39,57354.101066879026
2018-12-20,2018VM260,147,2,Rodrigo,418,Cliente_418,3,Filial 3,39,4096.63,952.5230264740865,159768.57,37148.39803248937
2018-12-20,2018VM260,329,7,Lazaro,418,Cliente_418,3,Filial 3,83,2051.63,829.6931278085829,170285.29,68864.52960811238
2018-12-20,2018VM73,396,1,Ronaldo,415,Cliente_415,4,Filial 4 ,70,3233.63,838.5379135570507,226354.1,58697.65394899355
2018-12-20,2018VS1659,432,2,Rodrigo,416,Cliente_416,3,Filial 3,16,4517.63,403.38479907749934,72282.08,6454.156785239989
2018-12-20,2018VS1659,441,6,Luan,416,Cliente_416,3,Filial 3,67,1116.63,741.4699179304301,74814.21,49678.48450133882
2018-12-20,2018VS1659,412,2,Rodrigo,416,Cliente_416,3,Filial 3,54,1003.63,248.91456571272138,54196.02,13441.386548486955
2018-12-20,2018VS267,314,2,Rodrigo,414,Cliente_414,1,Filial 1,85,3269.63,593.1919667836382,277918.55,50421.31717660925
2018-12-20,2018VS267,92,4,Neymar,414,Cliente_414,1,Filial 1,71,1277.63,601.3689633367458,90711.73000000001,42697.19639690895
2018-12-21,2018VA1207,441,2,Rodrigo,425,Cliente_425,10,Filial 9,19,4162.63,1102.9847461544264,79089.97,20956.710176934102
2018-12-21,2018VA1207,236,3,Paola,425,Cliente_425,10,Filial 9,67,2123.63,932.6141683366908,142283.21000000002,62485.14927855828
2018-12-21,2018VA1207,252,7,Lazaro,425,Cliente_425,10,Filial 9,50,350.63,1274.0153272982986,17531.5,63700.76636491493
2018-12-21,2018VA1238,453,1,Ronaldo,423,Cliente_423,4,Filial 4 ,28,1134.63,652.8535614367474,31769.640000000003,18279.89972022893
2018-12-21,2018VA1238,47,7,Lazaro,423,Cliente_423,4,Filial 4 ,47,3011.63,537.7317304064102,141546.61000000002,25273.39132910128
2018-12-21,2018VA346,184,10,Lilia,431,Cliente_431,6,Filial 5,80,1108.63,714.5149945526732,88690.40000000001,57161.19956421386
2018-12-21,2018VA346,465,10,Lilia,431,Cliente_431,6,Filial 5,43,1739.63,697.4433582411807,74804.09000000001,29990.06440437077
2018-12-21,2018VA52,29,4,Neymar,420,Cliente_420,1,Filial 1,58,477.63,816.2652741894016,27702.54,47343.38590298529
2018-12-21,2018VM1407,19,5,Marilia,432,Cliente_432,7,Filial 6,33,578.63,699.0759204117244,19094.79,23069.505373586904
2018-12-21,2018VM1407,143,6,Luan,432,Cliente_432,7,Filial 6,16,1548.63,714.1023576596482,24778.08,11425.637722554371
2018-12-21,2018VM1730,382,7,Lazaro,429,Cliente_429,10,Filial 9,62,4890.63,69.42627446289701,303219.06,4304.429016699615
2018-12-21,2018VM56,368,5,Marilia,424,Cliente_424,10,Filial 9,76,1097.63,318.29637230119533,83419.88,24190.524294890845
2018-12-21,2018VM974,406,11,Cristiano,427,Cliente_427,2,Filial 2,77,4719.63,732.7993793951113,363411.51,56425.552213423565
2018-12-21,2018VS1018,491,3,Paola,430,Cliente_430,7,Filial 6,68,2946.63,1226.5736255887366,200370.84,83407.00654003408
2018-12-21,2018VS1682,229,1,Ronaldo,426,Cliente_426,2,Filial 2,4,4521.63,416.42287415374545,18086.52,1665.6914966149818
2018-12-21,2018VS1824,465,4,Neymar,433,Cliente_433,7,Filial 6,19,834.63,216.61650450470574,15857.97,4115.713585589409
2018-12-21,2018VS444,121,1,Ronaldo,428,Cliente_428,3,Filial 3,54,4019.63,511.4630184637324,217060.02000000002,27619.00299704155
2018-12-21,2018VS444,444,11,Cristiano,428,Cliente_428,3,Filial 3,19,2004.63,234.50440214135946,38087.97,4455.58364068583
2018-12-21,2018VS993,170,11,Cristiano,422,Cliente_422,1,Filial 1,4,3634.63,867.5276392457517,14538.52,3470.110556983007
